valid_time,latitude,longitude,number,expver,temperature
2016-04-30 01:00:00,57.25,-111.35000000000004,0,0001,291.5995
2016-04-30 01:00:00,57.25,-111.25000000000004,0,0001,291.40454
2016-04-30 01:00:00,57.25,-111.15000000000005,0,0001,290.94037
2016-04-30 01:00:00,57.25,-111.05000000000005,0,0001,290.61444
2016-04-30 01:00:00,57.25,-110.95000000000006,0,0001,290.2273
2016-04-30 01:00:00,57.25,-110.85000000000007,0,0001,289.96716
2016-04-30 01:00:00,57.25,-110.75,0,0001,289.815
2016-04-30 01:00:00,57.15,-112.05,0,0001,291.1001
2016-04-30 01:00:00,57.15,-111.95,0,0001,291.29657
2016-04-30 01:00:00,57.15,-111.85000000000001,0,0001,291.46234
2016-04-30 01:00:00,57.15,-111.75000000000001,0,0001,291.5935
2016-04-30 01:00:00,57.15,-111.65000000000002,0,0001,291.88123
2016-04-30 01:00:00,57.15,-111.55000000000003,0,0001,291.9782
2016-04-30 01:00:00,57.15,-111.45000000000003,0,0001,291.92163
2016-04-30 01:00:00,57.15,-111.35000000000004,0,0001,291.7063
2016-04-30 01:00:00,57.15,-111.25000000000004,0,0001,291.24506
2016-04-30 01:00:00,57.15,-111.15000000000005,0,0001,290.7796
2016-04-30 01:00:00,57.15,-111.05000000000005,0,0001,290.39832
2016-04-30 01:00:00,57.15,-110.95000000000006,0,0001,290.0102
2016-04-30 01:00:00,57.15,-110.85000000000007,0,0001,289.7635
2016-04-30 01:00:00,57.15,-110.75,0,0001,289.61078
2016-04-30 01:00:00,57.05,-112.05,0,0001,291.08752
2016-04-30 01:00:00,57.05,-111.95,0,0001,291.15674
2016-04-30 01:00:00,57.05,-111.85000000000001,0,0001,291.32294
2016-04-30 01:00:00,57.05,-111.75000000000001,0,0001,291.60382
2016-04-30 01:00:00,57.05,-111.65000000000002,0,0001,291.8924
2016-04-30 01:00:00,57.05,-111.55000000000003,0,0001,292.09918
2016-04-30 01:00:00,57.05,-111.45000000000003,0,0001,292.04236
2016-04-30 01:00:00,57.05,-111.35000000000004,0,0001,291.66882
2016-04-30 01:00:00,57.05,-111.25000000000004,0,0001,291.20636
2016-04-30 01:00:00,57.05,-111.15000000000005,0,0001,290.83966
2016-04-30 01:00:00,57.05,-111.05000000000005,0,0001,290.45752
2016-04-30 01:00:00,57.05,-110.95000000000006,0,0001,290.29657
2016-04-30 01:00:00,57.05,-110.85000000000007,0,0001,290.04926
2016-04-30 01:00:00,57.05,-110.75,0,0001,289.78595
2016-04-30 01:00:00,56.949999999999996,-112.05,0,0001,290.9792
2016-04-30 01:00:00,56.949999999999996,-111.95,0,0001,291.0484
2016-04-30 01:00:00,56.949999999999996,-111.85000000000001,0,0001,291.08545
2016-04-30 01:00:00,56.949999999999996,-111.75000000000001,0,0001,291.367
2016-04-30 01:00:00,56.949999999999996,-111.65000000000002,0,0001,291.79614
2016-04-30 01:00:00,56.949999999999996,-111.55000000000003,0,0001,292.00348
2016-04-30 01:00:00,56.949999999999996,-111.45000000000003,0,0001,292.01422
2016-04-30 01:00:00,56.949999999999996,-111.35000000000004,0,0001,291.6399
2016-04-30 01:00:00,56.949999999999996,-111.25000000000004,0,0001,291.16687
2016-04-30 01:00:00,56.949999999999996,-111.15000000000005,0,0001,290.7992
2016-04-30 01:00:00,56.949999999999996,-111.05000000000005,0,0001,290.5525
2016-04-30 01:00:00,56.949999999999996,-110.95000000000006,0,0001,290.39117
2016-04-30 01:00:00,56.949999999999996,-110.85000000000007,0,0001,290.33655
2016-04-30 01:00:00,56.949999999999996,-110.75,0,0001,290.07275
2016-04-30 01:00:00,56.849999999999994,-112.05,0,0001,290.86273
2016-04-30 01:00:00,56.849999999999994,-111.95,0,0001,290.71838
2016-04-30 01:00:00,56.849999999999994,-111.85000000000001,0,0001,290.75555
2016-04-30 01:00:00,56.849999999999994,-111.75000000000001,0,0001,290.96423
2016-04-30 01:00:00,56.849999999999994,-111.65000000000002,0,0001,291.3944
2016-04-30 01:00:00,56.849999999999994,-111.55000000000003,0,0001,291.80304
2016-04-30 01:00:00,56.849999999999994,-111.45000000000003,0,0001,291.81403
2016-04-30 01:00:00,56.849999999999994,-111.35000000000004,0,0001,291.67554
2016-04-30 01:00:00,56.849999999999994,-111.25000000000004,0,0001,291.20148
2016-04-30 01:00:00,56.849999999999994,-111.15000000000005,0,0001,290.86212
2016-04-30 01:00:00,56.849999999999994,-111.05000000000005,0,0001,290.61475
2016-04-30 01:00:00,56.849999999999994,-110.95000000000006,0,0001,290.50647
2016-04-30 01:00:00,56.849999999999994,-110.85000000000007,0,0001,290.45178
2016-04-30 01:00:00,56.849999999999994,-110.75,0,0001,290.443
2016-04-30 01:00:00,56.74999999999999,-112.05,0,0001,290.8307
2016-04-30 01:00:00,56.74999999999999,-111.95,0,0001,290.6861
2016-04-30 01:00:00,56.74999999999999,-111.85000000000001,0,0001,290.70758
2016-04-30 01:00:00,56.74999999999999,-111.75000000000001,0,0001,290.9168
2016-04-30 01:00:00,56.74999999999999,-111.65000000000002,0,0001,291.20648
2016-04-30 01:00:00,56.74999999999999,-111.55000000000003,0,0001,291.61603
2016-04-30 01:00:00,56.74999999999999,-111.45000000000003,0,0001,291.7857
2016-04-30 01:00:00,56.74999999999999,-111.35000000000004,0,0001,291.64703
2016-04-30 01:00:00,56.74999999999999,-111.25000000000004,0,0001,291.49585
2016-04-30 01:00:00,56.74999999999999,-111.15000000000005,0,0001,291.15576
2016-04-30 01:00:00,56.74999999999999,-111.05000000000005,0,0001,290.95483
2016-04-30 01:00:00,56.74999999999999,-110.95000000000006,0,0001,290.8462
2016-04-30 01:00:00,56.74999999999999,-110.85000000000007,0,0001,290.72626
2016-04-30 01:00:00,56.74999999999999,-110.75,0,0001,290.71735
2016-04-30 01:00:00,56.64999999999999,-112.05,0,0001,290.89032
2016-04-30 01:00:00,56.64999999999999,-111.95,0,0001,290.96442
2016-04-30 01:00:00,56.64999999999999,-111.85000000000001,0,0001,290.98602
2016-04-30 01:00:00,56.64999999999999,-111.75000000000001,0,0001,291.143
2016-04-30 01:00:00,56.64999999999999,-111.65000000000002,0,0001,291.43335
2016-04-30 01:00:00,56.64999999999999,-111.55000000000003,0,0001,291.5962
2016-04-30 01:00:00,56.64999999999999,-111.45000000000003,0,0001,291.76617
2016-04-30 01:00:00,56.64999999999999,-111.35000000000004,0,0001,291.72034
2016-04-30 01:00:00,56.64999999999999,-111.25000000000004,0,0001,291.5689
2016-04-30 01:00:00,56.64999999999999,-111.15000000000005,0,0001,291.46844
2016-04-30 01:00:00,56.64999999999999,-111.05000000000005,0,0001,291.26715
2016-04-30 01:00:00,56.64999999999999,-110.95000000000006,0,0001,291.11694
2016-04-30 01:00:00,56.64999999999999,-110.85000000000007,0,0001,290.99652
2016-04-30 01:00:00,56.64999999999999,-110.75,0,0001,290.76733
2016-04-30 01:00:00,56.54999999999999,-112.05,0,0001,290.80713
2016-04-30 01:00:00,56.54999999999999,-111.95,0,0001,290.88147
2016-04-30 01:00:00,56.54999999999999,-111.85000000000001,0,0001,290.99164
2016-04-30 01:00:00,56.54999999999999,-111.75000000000001,0,0001,291.1491
2016-04-30 01:00:00,56.54999999999999,-111.65000000000002,0,0001,291.25244
2016-04-30 01:00:00,56.54999999999999,-111.55000000000003,0,0001,291.41553
2016-04-30 01:00:00,56.54999999999999,-111.45000000000003,0,0001,291.318
2016-04-30 01:00:00,56.54999999999999,-111.35000000000004,0,0001,291.2719
2016-04-30 01:00:00,56.54999999999999,-111.25000000000004,0,0001,291.2212
2016-04-30 01:00:00,56.54999999999999,-111.15000000000005,0,0001,291.12067
2016-04-30 01:00:00,56.54999999999999,-111.05000000000005,0,0001,291.20453
2016-04-30 01:00:00,56.54999999999999,-110.95000000000006,0,0001,291.0542
2016-04-30 01:00:00,56.54999999999999,-110.85000000000007,0,0001,290.93622
2016-04-30 01:00:00,56.54999999999999,-110.75,0,0001,290.70648
2016-04-30 01:00:00,56.44999999999999,-112.05,0,0001,290.45276
2016-04-30 01:00:00,56.44999999999999,-111.95,0,0001,290.56
2016-04-30 01:00:00,56.44999999999999,-111.85000000000001,0,0001,290.67053
2016-04-30 01:00:00,56.44999999999999,-111.75000000000001,0,0001,290.78662
2016-04-30 01:00:00,56.44999999999999,-111.65000000000002,0,0001,290.89008
2016-04-30 01:00:00,56.44999999999999,-111.55000000000003,0,0001,290.7292
2016-04-30 01:00:00,56.44999999999999,-111.45000000000003,0,0001,290.63116
2016-04-30 01:00:00,56.44999999999999,-111.35000000000004,0,0001,290.40198
2016-04-30 01:00:00,56.44999999999999,-111.25000000000004,0,0001,290.35114
2016-04-30 01:00:00,56.44999999999999,-111.15000000000005,0,0001,290.53064
2016-04-30 01:00:00,56.44999999999999,-111.05000000000005,0,0001,290.615
2016-04-30 01:00:00,56.44999999999999,-110.95000000000006,0,0001,290.91144
2016-04-30 01:00:00,56.44999999999999,-110.85000000000007,0,0001,290.79352
2016-04-30 01:00:00,56.44999999999999,-110.75,0,0001,290.695
2016-04-30 01:00:00,56.34999999999999,-112.05,0,0001,290.15283
2016-04-30 01:00:00,56.34999999999999,-111.95,0,0001,290.26038
2016-04-30 01:00:00,56.34999999999999,-111.85000000000001,0,0001,290.30035
2016-04-30 01:00:00,56.34999999999999,-111.75000000000001,0,0001,290.4165
2016-04-30 01:00:00,56.34999999999999,-111.65000000000002,0,0001,290.3385
2016-04-30 01:00:00,56.34999999999999,-111.55000000000003,0,0001,290.17706
2016-04-30 01:00:00,56.34999999999999,-111.45000000000003,0,0001,289.8484
2016-04-30 01:00:00,56.34999999999999,-111.35000000000004,0,0001,289.6186
2016-04-30 01:00:00,56.34999999999999,-111.25000000000004,0,0001,289.54352
2016-04-30 01:00:00,56.34999999999999,-111.15000000000005,0,0001,289.72345
2016-04-30 01:00:00,56.34999999999999,-111.05000000000005,0,0001,290.12817
2016-04-30 01:00:00,56.34999999999999,-110.95000000000006,0,0001,290.4256
2016-04-30 01:00:00,56.34999999999999,-110.85000000000007,0,0001,290.7143
2016-04-30 01:00:00,56.34999999999999,-110.75,0,0001,290.61578
2016-04-30 01:00:00,56.249999999999986,-112.05,0,0001,289.9458
2016-04-30 01:00:00,56.249999999999986,-111.95,0,0001,289.818
2016-04-30 01:00:00,56.249999999999986,-111.85000000000001,0,0001,289.85785
2016-04-30 01:00:00,56.249999999999986,-111.75000000000001,0,0001,289.76715
2016-04-30 01:00:00,56.249999999999986,-111.65000000000002,0,0001,289.68896
2016-04-30 01:00:00,56.249999999999986,-111.55000000000003,0,0001,289.59924
2016-04-30 01:00:00,56.249999999999986,-111.45000000000003,0,0001,289.2699
2016-04-30 01:00:00,56.249999999999986,-111.35000000000004,0,0001,289.04364
2016-04-30 01:00:00,56.249999999999986,-111.25000000000004,0,0001,288.96832
2016-04-30 01:00:00,56.249999999999986,-111.15000000000005,0,0001,289.09314
2016-04-30 01:00:00,56.249999999999986,-111.05000000000005,0,0001,289.4989
2016-04-30 01:00:00,56.249999999999986,-110.95000000000006,0,0001,289.9358
2016-04-30 01:00:00,56.249999999999986,-110.85000000000007,0,0001,290.2254
2016-04-30 01:00:00,56.249999999999986,-110.75,0,0001,290.43506
2016-04-30 01:00:00,56.149999999999984,-112.05,0,0001,289.46753
2016-04-30 01:00:00,56.149999999999984,-111.95,0,0001,289.33917
2016-04-30 01:00:00,56.149999999999984,-111.85000000000001,0,0001,289.10022
2016-04-30 01:00:00,56.149999999999984,-111.75000000000001,0,0001,289.00934
